Machine,Sub_Machine,.,Task_Description,Task_Code,Estimated_mins,Crew,Period_freq,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52
Visual Machine V2,,11,check for any leakage for air.,I11,240,1M,10,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,
Visual Machine V2,,12,check for any leakage for oil.,I12,240,1M,10,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,
Visual Machine V2,,13,check for any leakage for greasing.,I13,240,1M,10,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,
Visual Machine V3,,1,inspect and check tension for chain.,I1,120,1M,10,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,
Visual Machine V3,,2,inspectand check gear box.,I2,360,1M,10,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,
Visual Machine V3,,3,clean and lubracte raches and guides.,I3,240,1M,10,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,
Visual Machine V3,,4,check oil level for air lubrcator and gearbox.,I4,60,1M,10,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,
Visual Machine V3,,5,checkthe condition of opeation for air cylinders.,I5,300,1M,10,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,
Visual Machine V3,,6,check tightness for all bolts and moving parts.,I6,240,1M,10,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,
Visual Machine V3,,7,check wear for all all pins an copper bushings.,I7,180,1M,10,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,
Visual Machine V3,,8,check and inspect for brakes&drive motor belt.,I8,120,1M,10,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,
Visual Machine V3,,9,check the operation of all air solenoide valves.,I9,180,1M,10,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,
Visual Machine V3,,10,check the operation of all pnumatic motions(speed).,I10,180,1M,10,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,
Visual Machine V3,,11,check for any leakage for air.,I11,240,1M,10,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,
Visual Machine V3,,12,check for any leakage for oil.,I12,240,1M,10,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,
Visual Machine V3,,13,check for any leakage for greasing.,I13,240,1M,10,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,
Visual Machine V4,,1,inspect and check tension for chain.,I1,120,1M,10,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,
Visual Machine V4,,2,inspectand check gear box.,I2,360,1M,10,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,
Visual Machine V4,,3,clean and lubracte raches and guides.,I3,240,1M,10,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,
Visual Machine V4,,4,check oil level for air lubrcator and gearbox.,I4,60,1M,10,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,
Visual Machine V4,,5,checkthe condition of opeation for air cylinders.,I5,300,1M,10,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,
Visual Machine V4,,6,check tightness for all bolts and moving parts.,I6,240,1M,10,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,
Visual Machine V4,,7,check wear for all all pins an copper bushings.,I7,180,1M,10,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,
Visual Machine V4,,8,check and inspect for brakes&drive motor belt.,I8,120,1M,10,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,
Visual Machine V4,,9,check the operation of all air solenoide valves.,I9,180,1M,10,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,
Visual Machine V4,,10,check the operation of all pnumatic motions(speed).,I10,180,1M,10,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,
Visual Machine V4,,11,check for any leakage for air.,I11,240,1M,10,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,
Visual Machine V4,,12,check for any leakage for oil.,I12,240,1M,10,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,
Visual Machine V4,,13,check for any leakage for greasing.,I13,240,1M,10,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,
Visual Machine V5,,1,inspect and check tension for chain.,I1,120,1M,10,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,
Visual Machine V5,,2,inspectand check gear box.,I2,360,1M,10,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,
Visual Machine V5,,3,clean and lubracte raches and guides.,I3,240,1M,10,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,
Visual Machine V5,,4,check oil level for air lubrcator and gearbox.,I4,60,1M,10,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,
Visual Machine V5,,5,checkthe condition of opeation for air cylinders.,I5,300,1M,10,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,
Visual Machine V5,,6,check tightness for all bolts and moving parts.,I6,240,1M,10,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,
Visual Machine V5,,7,check wear for all all pins an copper bushings.,I7,180,1M,10,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,
Visual Machine V5,,8,check and inspect for brakes&drive motor belt.,I8,120,1M,10,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,
Visual Machine V5,,9,check the operation of all air solenoide valves.,I9,180,1M,10,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,
Visual Machine V5,,10,check the operation of all pnumatic motions(speed).,I10,180,1M,10,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,
Visual Machine V5,,11,check for any leakage for air.,I11,240,1M,10,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,
Visual Machine V5,,12,check for any leakage for oil.,I12,240,1M,10,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,
Visual Machine V5,,13,check for any leakage for greasing.,I13,240,1M,10,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,
Visual Machine V6,,1,inspect and check tension for chain.,I1,120,1M,10,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,
Visual Machine V6,,2,inspectand check gear box.,I2,360,1M,10,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,
Visual Machine V6,,3,clean and lubracte raches and guides.,I3,240,1M,10,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,
Visual Machine V6,,4,check oil level for air lubrcator and gearbox.,I4,60,1M,10,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,
Visual Machine V6,,5,checkthe condition of opeation for air cylinders.,I5,300,1M,10,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,
Visual Machine V6,,6,check tightness for all bolts and moving parts.,I6,240,1M,10,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,
Visual Machine V6,,7,check wear for all all pins an copper bushings.,I7,180,1M,10,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,
Visual Machine V6,,8,check and inspect for brakes&drive motor belt.,I8,120,1M,10,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,
Visual Machine V6,,9,check the operation of all air solenoide valves.,I9,180,1M,10,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,
Visual Machine V6,,10,check the operation of all pnumatic motions(speed).,I10,180,1M,10,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,
Visual Machine V6,,11,check for any leakage for air.,I11,240,1M,10,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,
Visual Machine V6,,12,check for any leakage for oil.,I12,240,1M,10,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,
Visual Machine V6,,13,check for any leakage for greasing.,I13,240,1M,10,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,
Visual Machine V7,,1,inspect and check tension for chain.,I1,120,1M,10,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,
Visual Machine V7,,2,inspectand check gear box.,I2,360,1M,10,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,
Visual Machine V7,,3,clean and lubracte raches and guides.,I3,240,1M,10,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,
Visual Machine V7,,4,check oil level for air lubrcator and gearbox.,I4,60,1M,10,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,
Visual Machine V7,,5,checkthe condition of opeation for air cylinders.,I5,300,1M,10,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,
Visual Machine V7,,6,check tightness for all bolts and moving parts.,I6,240,1M,10,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,
Visual Machine V7,,7,check wear for all all pins an copper bushings.,I7,180,1M,10,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,
Visual Machine V7,,8,check and inspect for brakes&drive motor belt.,I8,120,1M,10,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,
Visual Machine V7,,9,check the operation of all air solenoide valves.,I9,180,1M,10,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,
Visual Machine V7,,10,check the operation of all pnumatic motions(speed).,I10,180,1M,10,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,
Visual Machine V7,,11,check for any leakage for air.,I11,240,1M,10,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,
Visual Machine V7,,12,check for any leakage for oil.,I12,240,1M,10,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,
Visual Machine V7,,13,check for any leakage for greasing.,I13,240,1M,10,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,
