Machine,Sub_Machine,.,Task_Description,Task_Code,Estimated_mins,Crew,Period_freq,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52
Mould Clean Machine,,8,check and inspect Dosing chemical pump.,M8,120,1M,26,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,
Mould Clean Machine,,9,check and inspect operation of machinedoor.,M10,150,1M,8,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x
Mould Clean Machine,,10,check operation of steam safety valve.,M11,120,1M,8,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x
Mould Clean Machine,,11,check operation of water tank wih level control(float),M12,120,1M,13,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,
Mould Clean Machine,,12,check all pneumatic control,M13,150,1M,26,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,
Repair Machines,,1,clean and lubrcate all moving parts.,R1,180,1M,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
Repair Machines,,2,check and grease all nipples,R2,180,1M,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
Repair Machines,,3,check oil level for air lubrcator.,R3,90,1M,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
Repair Machines,,4,check for any leakage for air,R4,240,1M,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
Repair Machines,,5,check for any leakage for oil,R5,120,1M,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
Repair Machines,,6,check tightness for all bolts and moving parts.,R6,300,1M,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
Repair Machines,,7,check the operation of all pneumatic motions (speed),R7,180,1M,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
Repair Machines,,8,check the condition of operation for air cylinders,R7,180,1M,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
Repair Machines,,9,check the operation of all air Solenoid valves,R7,180,1M,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
Test tire M/C 3,,1,Check AC motor running status,3.1,60,1E,26,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,
Test tire M/C 3,,2,Check wear condition and tautness of V-belts,3.2,60,1E,26,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,
Test tire M/C 3,,3,Check the firmness of small belt pulley,4.1,30,1E,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Test tire M/C 3,,4,Check the firmness of large belt pulley,4.2,60,1E,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Test tire M/C 3,,5,Check oil cylinder,4.3,20,1E,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Test tire M/C 3,,6,Check drum shaft bearing,4.4,10,1E,26,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,
Test tire M/C 3,,7,Check spindle back bearing,5.1,10,1E,26,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,
Test tire M/C 3,,8,Check spindle front bearing,5.2,10,1E,26,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,
Test tire M/C 3,,9,Check pneumatic disc brake,6.1,10,1E,4,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x
Test tire M/C 3,,10,Check limit switch of anti-blowout system,12.1,10,1E,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Test tire M/C 3,,11,Check connecting rod of anti-blowout system,12.3,20,1E,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Test tire M/C 3,,12,Check safety pin of anti-blowout system,16.0,60,1E,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Test tire M/C 3,,13,Check deflation and retraction limit switches,17.0,60,1E,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Test tire M/C 3,,14,Check linear guide,11.1,60,1E,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Test tire M/C 3,,15,Check air supply treatment device,11.2,30,1E,4,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x
Test tire M/C 4,,1,Check AC motor running status,3.1,60,1E,26,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,
Test tire M/C 4,,2,Check wear condition and tautness of V-belts,3.2,60,1E,26,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,
Test tire M/C 4,,3,Check the firmness of small belt pulley,4.1,30,1E,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Test tire M/C 4,,4,Check the firmness of large belt pulley,4.2,60,1E,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Test tire M/C 4,,5,Check oil cylinder,4.3,20,1E,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Test tire M/C 4,,6,Check drum shaft bearing,4.4,10,1E,26,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,
Test tire M/C 4,,7,Check spindle back bearing,5.1,10,1E,26,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,
Test tire M/C 4,,8,Check spindle front bearing,5.2,10,1E,26,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,
Test tire M/C 4,,9,Check pneumatic disc brake,6.1,10,1E,4,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x
Test tire M/C 4,,10,Check limit switch of anti-blowout system,12.1,10,1E,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Test tire M/C 4,,11,Check connecting rod of anti-blowout system,12.3,20,1E,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Test tire M/C 4,,12,Check safety pin of anti-blowout system,16.0,60,1E,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Test tire M/C 4,,13,Check deflation and retraction limit switches,17.0,60,1E,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Test tire M/C 4,,14,Check linear guide,11.1,60,1E,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Test tire M/C 4,,15,Check air supply treatment device,11.2,30,1E,4,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x
Test Wheel 1,,1,"check tracking ,tension and wear for drive belt.",T1,90,1M,13,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,
Test Wheel 1,,2,clean side ways fo carriage.,T2,120,1M,13,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,
Test Wheel 1,,3,grease bearing for DC and pump motor.,T3,90,1M,26,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,
Test Wheel 1,,4,gearse bearing for load wheel and spindle.,T4,150,1M,26,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,
Test Wheel 1,,5,make tension test for drive belt.,T5,180,1M,26,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,
Test Wheel 1,,6,check wear for carriage slide ways.,T6,180,1M,26,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,
Test Wheel 1,,7,remove load wheel for cleaning and errrcting a,T7,2160,1M,52,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Test Wheel 1,,8,remove spindle for cleaning and errecting gain.,T8,1920,1M,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,
Test Wheel 2,,1,"check tracking ,tension and wear for drive belt.",T1,90,1M,13,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,
Test Wheel 2,,2,clean side ways fo carriage.,T2,120,1M,13,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,
Test Wheel 2,,3,grease bearing for DC and pump motor.,T3,90,1M,26,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,
Test Wheel 2,,4,gearse bearing for load wheel and spindle.,T4,150,1M,26,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,
Test Wheel 2,,5,make tension test for drive belt.,T5,180,1M,26,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,
Test Wheel 2,,6,check wear for carriage slide ways.,T6,180,1M,26,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,
Test Wheel 2,,7,remove load wheel for cleaning and errrcting a,T7,2160,1M,52,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Test Wheel 2,,8,remove spindle for cleaning and errecting gain.,T8,1920,1M,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,
UNIFORMITY,,1,clean and lubricte for asam unit parts.,U1,90,1M,8,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,
UNIFORMITY,,2,check oil level for air lubrcation.,U2,30,1M,8,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,
UNIFORMITY,,3,check wear and grease for slide ways.,U3,60,1M,8,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,
UNIFORMITY,,4,clean the load wheel.,U4,90,1M,8,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,
UNIFORMITY,,5,check the setting for air and oil regulators.,U5,60,1M,13,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,
UNIFORMITY,,6,check leaks for air and oil system.,U6,60,1M,13,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,
UNIFORMITY,,7,"check, clean and drin for air filters.",U7,45,1M,13,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,
UNIFORMITY,,8,check pop up filter (hydraulic unit),U8,45,1M,13,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,
UNIFORMITY,,9,check oil level for gearbox.,U9,30,1M,13,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,
UNIFORMITY,,10,check tightness for all chains.,U10,90,1M,26,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,
UNIFORMITY,,11,check tightness for all bolts and couplings.,U11,180,1M,26,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,
UNIFORMITY,,12,check and inspect for all timing belt.,U12,90,1M,26,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,
UNIFORMITY,,13,"check wear for guides ,screwa and gears.",U13,180,1M,26,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,
UNIFORMITY,,14,check oil and clean the filter of hydraulic unit.,U14,60,1M,26,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,
UNIFORMITY,,15,inspect and clean all conveyors.,U15,180,1M,52,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIFORMITY,,16,inspect and check for pneumatic system.,U16,90,1M,52,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIFORMITY,,17,inspect and check for hydraulic system,U17,90,1M,52,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIFORMITY,,18,inspect and check for all valves,U18,90,1M,52,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Visual Machine V1,,1,inspect and check tension for chain.,I1,120,1M,10,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,
Visual Machine V1,,2,inspectand check gear box.,I2,360,1M,10,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,
Visual Machine V1,,3,clean and lubracte raches and guides.,I3,240,1M,10,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,
Visual Machine V1,,4,check oil level for air lubrcator and gearbox.,I4,60,1M,10,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,
Visual Machine V1,,5,checkthe condition of opeation for air cylinders.,I5,300,1M,10,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,
Visual Machine V1,,6,check tightness for all bolts and moving parts.,I6,240,1M,10,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,
Visual Machine V1,,7,check wear for all all pins an copper bushings.,I7,180,1M,10,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,
Visual Machine V1,,8,check and inspect for brakes&drive motor belt.,I8,120,1M,10,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,
Visual Machine V1,,9,check the operation of all air solenoide valves.,I9,180,1M,10,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,
Visual Machine V1,,10,check the operation of all pnumatic motions(speed).,I10,180,1M,10,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,
Visual Machine V1,,11,check for any leakage for air.,I11,240,1M,10,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,
Visual Machine V1,,12,check for any leakage for oil.,I12,240,1M,10,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,
Visual Machine V1,,13,check for any leakage for greasing.,I13,240,1M,10,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,
Visual Machine V2,,1,inspect and check tension for chain.,I1,120,1M,10,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,
Visual Machine V2,,2,inspectand check gear box.,I2,360,1M,10,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,
Visual Machine V2,,3,clean and lubracte raches and guides.,I3,240,1M,10,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,
Visual Machine V2,,4,check oil level for air lubrcator and gearbox.,I4,60,1M,10,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,
Visual Machine V2,,5,checkthe condition of opeation for air cylinders.,I5,300,1M,10,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,
Visual Machine V2,,6,check tightness for all bolts and moving parts.,I6,240,1M,10,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,
Visual Machine V2,,7,check wear for all all pins an copper bushings.,I7,180,1M,10,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,
Visual Machine V2,,8,check and inspect for brakes&drive motor belt.,I8,120,1M,10,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,
Visual Machine V2,,9,check the operation of all air solenoide valves.,I9,180,1M,10,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,
Visual Machine V2,,10,check the operation of all pnumatic motions(speed).,I10,180,1M,10,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,
Visual Machine V2,,11,check for any leakage for air.,I11,240,1M,10,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,
Visual Machine V2,,12,check for any leakage for oil.,I12,240,1M,10,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,
Visual Machine V2,,13,check for any leakage for greasing.,I13,240,1M,10,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,
Visual Machine V3,,1,inspect and check tension for chain.,I1,120,1M,10,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,
Visual Machine V3,,2,inspectand check gear box.,I2,360,1M,10,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,
Visual Machine V3,,3,clean and lubracte raches and guides.,I3,240,1M,10,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,
Visual Machine V3,,4,check oil level for air lubrcator and gearbox.,I4,60,1M,10,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,
Visual Machine V3,,5,checkthe condition of opeation for air cylinders.,I5,300,1M,10,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,
Visual Machine V3,,6,check tightness for all bolts and moving parts.,I6,240,1M,10,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,
Visual Machine V3,,7,check wear for all all pins an copper bushings.,I7,180,1M,10,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,
Visual Machine V3,,8,check and inspect for brakes&drive motor belt.,I8,120,1M,10,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,
Visual Machine V3,,9,check the operation of all air solenoide valves.,I9,180,1M,10,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,
Visual Machine V3,,10,check the operation of all pnumatic motions(speed).,I10,180,1M,10,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,
Visual Machine V3,,11,check for any leakage for air.,I11,240,1M,10,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,
Visual Machine V3,,12,check for any leakage for oil.,I12,240,1M,10,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,
Visual Machine V3,,13,check for any leakage for greasing.,I13,240,1M,10,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,
Visual Machine V4,,1,inspect and check tension for chain.,I1,120,1M,10,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,
